temp_c,temp_max_c,temp_min_c,rain_mm,wind_kmh,wind_gust_kmh,humidity,conditions,venue,date_str,lat,lon
13.7,17.5,9.8,11.822,29.7,71.6,60.2,"Rain, Partially cloudy",M.C.G.,2021-07-31,-37.82,144.9834
17.6,23.0,12.8,1.491,25.0,41.4,70.6,"Rain, Partially cloudy",Perth Stadium,2019-05-04,-31.9512,115.8891
15.0,18.2,11.1,0.19,24.1,57.6,49.9,Rain,M.C.G.,2025-05-25,-37.82,144.9834
11.9,14.2,9.7,0.0,18.2,0.0,83.3,Overcast,M.C.G.,2013-09-06,-37.82,144.9834
10.3,14.6,5.1,0.105,17.1,0.0,85.1,"Rain, Partially cloudy",M.C.G.,2012-07-21,-37.82,144.9834
13.9,19.3,9.6,0.314,12.8,0.0,76.5,"Rain, Partially cloudy",Subiaco,2013-06-27,-31.9444,115.8308
20.0,24.5,16.8,6.982,21.9,33.1,77.4,"Rain, Partially cloudy",Gabba,2024-04-20,-27.4858,153.0381
17.3,21.1,13.6,0.042,15.1,29.2,67.9,"Rain, Partially cloudy",Adelaide Oval,2018-03-29,-34.9156,138.5961
13.6,18.9,9.4,0.0,30.1,0.0,50.0,Partially cloudy,S.C.G.,2013-05-18,-33.8917,151.2247
13.2,22.0,4.6,0.0,20.0,28.8,62.9,Partially cloudy,Sydney Showground,2018-07-28,-33.8447,151.0697
5.7,13.0,0.5,0.133,20.2,0.0,75.7,Rain,Docklands,2012-07-07,-37.8165,144.9475
14.3,16.6,11.6,3.014,20.5,52.6,71.8,"Rain, Overcast",Perth Stadium,2023-05-06,-31.9512,115.8891
16.1,18.6,13.9,0.61,18.6,38.5,64.2,"Rain, Partially cloudy",Docklands,2016-03-27,-37.8165,144.9475
18.4,21.9,17.0,6.245,18.8,54.7,74.0,"Rain, Partially cloudy",Docklands,2016-04-29,-37.8165,144.9475
13.4,17.1,10.1,0.093,29.5,50.8,69.9,"Rain, Partially cloudy",M.C.G.,2023-07-30,-37.82,144.9834
11.8,16.3,9.3,0.0,10.9,19.1,93.7,Partially cloudy,M.C.G.,2023-05-13,-37.82,144.9834
10.3,14.1,7.0,1.614,34.6,0.0,72.8,"Rain, Partially cloudy",Docklands,2013-07-06,-37.8165,144.9475
11.5,18.2,6.8,0.0,25.6,0.0,77.9,Partially cloudy,M.C.G.,2013-09-07,-37.82,144.9834
14.5,18.1,10.9,0.042,16.9,28.8,74.8,"Rain, Partially cloudy",Adelaide Oval,2015-05-03,-34.9156,138.5961
15.7,20.8,13.0,0.2,17.6,17.3,80.5,"Rain, Partially cloudy",M.C.G.,2026-03-29,-37.82,144.9834
15.0,19.9,11.9,0.026,23.2,36.7,62.2,Rain,Adelaide Oval,2024-04-05,-34.9156,138.5961
11.7,17.5,7.6,0.196,11.4,27.7,82.9,"Rain, Partially cloudy",York Park,2024-05-11,-41.4281,147.1383
15.4,18.3,12.6,2.571,18.4,56.5,73.4,"Rain, Overcast",M.C.G.,2018-04-15,-37.82,144.9834
10.1,12.9,7.6,4.373,19.8,50.4,76.1,"Rain, Partially cloudy",Docklands,2021-07-17,-37.8165,144.9475
14.9,16.7,12.6,24.175,30.9,42.5,89.4,"Rain, Partially cloudy",S.C.G.,2017-06-08,-33.8917,151.2247
16.2,25.6,8.8,0.0,18.8,37.4,72.5,Clear,Perth Stadium,2024-08-10,-31.9512,115.8891
16.1,19.5,12.9,10.961,18.0,44.6,89.6,"Rain, Partially cloudy",Gabba,2018-08-26,-27.4858,153.0381
14.4,19.1,10.5,0.035,18.5,41.0,81.7,"Rain, Partially cloudy",M.C.G.,2017-05-20,-37.82,144.9834
23.9,25.7,22.8,12.342,19.4,46.1,87.4,"Rain, Partially cloudy",Cazaly's Stadium,2022-04-30,-16.9203,145.7531
15.6,19.1,10.1,11.984,35.3,79.6,67.8,"Rain, Partially cloudy",UNSW Canberra Oval,2018-04-14,-35.3178,149.1347
5.1,13.1,-1.1,0.094,15.7,25.9,73.3,Rain,M.C.G.,2014-08-03,-37.82,144.9834
11.3,14.1,8.9,2.014,20.6,0.0,77.9,"Rain, Partially cloudy",M.C.G.,2012-05-19,-37.82,144.9834
19.9,24.0,17.1,0.513,20.7,0.0,78.9,"Rain, Partially cloudy",Gabba,2013-04-06,-27.4858,153.0381
14.0,17.9,9.5,0.321,14.9,43.9,67.8,"Rain, Overcast",M.C.G.,2023-08-19,-37.82,144.9834
9.6,13.2,6.9,16.542,42.5,63.4,87.4,"Rain, Overcast",University of Tasmania Stadium,2014-06-28,-41.4281,147.1383
15.6,18.0,12.2,0.0,35.3,57.6,75.4,Partially cloudy,Wellington,2015-04-25,-41.2728,174.7842
8.7,13.3,4.4,0.017,9.6,24.1,91.3,"Rain, Partially cloudy",Docklands,2018-06-03,-37.8165,144.9475
12.1,14.0,10.4,1.093,28.0,85.3,61.6,"Rain, Partially cloudy",Docklands,2023-07-08,-37.8165,144.9475
10.2,12.1,7.1,4.043,39.6,82.1,78.7,"Rain, Partially cloudy",York Park,2025-07-19,-41.4281,147.1383
13.0,18.0,9.2,0.0,16.1,37.1,67.4,Partially cloudy,Sydney Showground,2017-07-15,-33.8447,151.0697
6.7,14.1,0.4,0.183,34.4,0.0,74.1,"Rain, Partially cloudy",M.C.G.,2012-07-08,-37.82,144.9834
11.4,14.8,9.4,3.349,20.0,60.1,68.6,"Rain, Partially cloudy",Marvel Stadium,2019-03-30,-37.8165,144.9475
13.9,20.2,10.3,0.0,18.7,36.4,65.7,Clear,S.C.G.,2022-06-25,-33.8917,151.2247
12.6,15.1,8.1,4.491,25.9,0.0,81.4,"Rain, Partially cloudy",Football Park,2013-08-04,-34.88,138.4964
10.3,17.1,3.4,0.125,13.0,24.5,71.7,Rain,Perth Stadium,2025-08-15,-31.9512,115.8891
16.6,21.7,11.0,0.0,14.4,31.0,78.2,Partially cloudy,Docklands,2025-03-23,-37.8165,144.9475
16.3,21.1,12.4,0.099,15.0,41.4,78.8,"Rain, Partially cloudy",M.C.G.,2025-04-03,-37.82,144.9834
7.3,11.4,5.0,0.009,35.3,53.6,63.5,"Rain, Partially cloudy",UNSW Canberra Oval,2013-07-06,-35.3178,149.1347
11.1,14.1,7.0,2.123,31.2,0.0,81.1,"Rain, Partially cloudy",Docklands,2012-06-17,-37.8165,144.9475
19.1,27.0,12.0,0.0,27.7,0.0,39.2,Partially cloudy,Football Park,2012-04-14,-34.88,138.4964
13.1,17.2,9.2,0.0,32.5,52.9,47.1,Clear,S.C.G.,2017-09-09,-33.8917,151.2247
20.0,28.6,13.4,0.0,18.2,36.4,67.2,Clear,Kardinia Park,2024-03-16,-38.1581,144.3547
16.3,22.1,11.7,0.0,20.0,38.2,46.9,Clear,S.C.G.,2018-05-05,-33.8917,151.2247
13.0,15.7,11.0,3.361,30.6,56.9,75.3,"Rain, Partially cloudy",Subiaco,2016-08-28,-31.9444,115.8308
10.1,12.5,8.1,0.019,9.4,25.9,86.2,"Rain, Partially cloudy",M.C.G.,2025-06-29,-37.82,144.9834
9.6,13.4,6.1,0.0,28.4,53.6,61.1,Partially cloudy,Docklands,2018-07-15,-37.8165,144.9475
21.7,27.0,16.1,0.0,26.8,40.7,37.9,Partially cloudy,Adelaide Oval,2021-05-01,-34.9156,138.5961
14.4,18.0,11.9,0.436,27.9,0.0,64.0,"Rain, Overcast",Football Park,2012-05-06,-34.88,138.4964
10.6,12.6,8.1,9.337,24.3,55.1,86.5,"Rain, Overcast",M.C.G.,2018-06-17,-37.82,144.9834
16.9,22.4,12.9,0.006,17.0,38.2,69.3,"Rain, Partially cloudy",S.C.G.,2022-05-01,-33.8917,151.2247
14.3,18.3,10.3,0.0,22.5,47.5,53.5,Partially cloudy,M.C.G.,2021-08-15,-37.82,144.9834
25.5,35.0,20.5,0.0,16.7,29.5,77.2,Partially cloudy,Sydney Showground,2023-03-19,-33.8447,151.0697
20.2,26.7,13.9,0.006,17.0,33.8,60.4,Rain,Adelaide Oval,2022-04-16,-34.9156,138.5961
11.8,14.8,9.1,0.216,15.1,45.7,66.6,"Rain, Partially cloudy",M.C.G.,2021-05-16,-37.82,144.9834
23.0,26.6,19.5,9.889,31.7,77.8,61.3,"Rain, Partially cloudy",M.C.G.,2025-03-20,-37.82,144.9834
19.6,23.6,17.0,6.798,14.8,0.0,79.2,"Rain, Overcast",Gabba,2012-07-14,-27.4858,153.0381
9.5,11.9,6.8,0.393,19.8,37.4,78.2,"Rain, Partially cloudy",Adelaide Oval,2023-07-15,-34.9156,138.5961
18.3,20.4,15.4,0.0,33.6,50.4,74.0,Partially cloudy,S.C.G.,2024-04-21,-33.8917,151.2247
15.4,21.6,7.5,0.0,15.8,24.8,75.4,Clear,Carrara,2020-08-02,-28.0067,153.3667
14.7,21.6,9.7,0.0,20.6,37.4,66.7,Partially cloudy,M.C.G.,2019-05-19,-37.82,144.9834
13.5,16.3,11.6,0.007,16.7,34.9,66.9,"Rain, Partially cloudy",M.C.G.,2016-07-02,-37.82,144.9834
8.7,12.9,4.2,0.471,14.0,27.7,72.4,"Rain, Partially cloudy",Docklands,2025-08-17,-37.8165,144.9475
15.3,21.7,7.8,0.0,24.8,40.3,57.6,Partially cloudy,Optus Stadium,2018-07-01,-31.9512,115.8891
15.7,21.4,9.3,1.207,27.5,42.1,76.7,"Rain, Partially cloudy",Subiaco,2016-05-15,-31.9444,115.8308
10.5,14.0,3.6,0.0,32.8,49.0,70.6,Partially cloudy,Docklands,2014-08-09,-37.8165,144.9475
17.4,22.5,13.5,0.002,9.4,28.1,80.1,"Rain, Partially cloudy",Gabba,2022-09-01,-27.4858,153.0381
13.4,17.2,9.5,0.0,11.3,16.2,71.7,Partially cloudy,M.C.G.,2024-04-27,-37.82,144.9834
11.8,13.2,10.3,2.034,29.0,45.0,75.8,"Rain, Partially cloudy",Adelaide Oval,2014-07-05,-34.9156,138.5961
14.1,20.0,9.7,0.0,27.0,0.0,43.5,Partially cloudy,S.C.G.,2012-08-25,-33.8917,151.2247
12.5,18.9,6.2,0.0,18.0,23.8,65.3,Partially cloudy,Sydney Showground,2015-08-29,-33.8447,151.0697
9.7,13.0,8.0,0.533,26.2,40.7,92.4,"Rain, Partially cloudy",Docklands,2012-08-11,-37.8165,144.9475
6.4,8.9,4.2,0.088,27.3,54.0,62.1,"Rain, Partially cloudy",Bellerive Oval,2014-07-12,-42.8775,147.3764
11.7,13.6,10.7,0.192,18.9,33.5,88.4,"Rain, Overcast",Bellerive Oval,2021-06-13,-42.8775,147.3764
15.8,18.0,13.1,0.801,26.3,59.4,78.5,"Rain, Partially cloudy",Perth Stadium,2022-07-29,-31.9512,115.8891
15.7,21.0,11.8,1.072,16.6,30.2,80.4,"Rain, Partially cloudy",Subiaco,2014-06-01,-31.9444,115.8308
12.7,20.5,6.8,0.0,12.4,26.3,60.5,Clear,Adelaide Oval,2024-05-26,-34.9156,138.5961
13.7,16.4,8.8,0.017,20.1,53.6,75.8,"Rain, Partially cloudy",Docklands,2020-06-20,-37.8165,144.9475
10.3,12.9,7.8,0.646,27.7,49.3,62.3,"Rain, Partially cloudy",Adelaide Oval,2018-08-19,-34.9156,138.5961
15.0,20.7,7.2,0.0,17.3,26.6,72.3,Clear,Carrara,2020-08-27,-28.0067,153.3667
11.2,13.7,8.7,0.643,25.9,44.6,85.3,"Rain, Partially cloudy",Docklands,2014-06-15,-37.8165,144.9475
14.6,19.7,11.6,3.292,19.9,27.4,81.7,"Rain, Partially cloudy",Perth Stadium,2019-07-27,-31.9512,115.8891
13.0,16.0,8.6,0.93,22.3,35.3,84.7,"Rain, Partially cloudy",Adelaide Oval,2014-06-01,-34.9156,138.5961
17.1,23.0,13.0,0.0,26.5,25.6,76.2,Partially cloudy,Carrara,2019-07-28,-28.0067,153.3667
15.4,23.0,12.1,16.881,45.2,82.8,63.4,"Rain, Partially cloudy",Subiaco,2015-05-16,-31.9444,115.8308
9.4,17.1,3.1,0.0,22.3,25.6,85.1,Partially cloudy,University of Tasmania Stadium,2018-04-28,-41.4281,147.1383
13.5,20.0,9.1,9.117,18.7,57.6,76.0,"Rain, Partially cloudy",M.C.G.,2017-04-09,-37.82,144.9834
10.3,12.4,7.8,11.121,16.7,37.4,85.5,"Rain, Partially cloudy",M.C.G.,2023-05-06,-37.82,144.9834
8.5,15.8,3.0,1.061,17.8,0.0,91.5,"Rain, Partially cloudy",GMHBA Stadium,2012-06-02,-38.1581,144.3547
11.0,15.9,6.0,0.069,12.0,0.0,77.6,"Rain, Partially cloudy",M.C.G.,2013-09-08,-37.82,144.9834
14.8,19.8,9.9,0.0,26.9,31.3,71.8,Partially cloudy,S.C.G.,2017-05-26,-33.8917,151.2247
10.7,13.9,7.1,6.624,29.8,54.0,69.9,"Rain, Partially cloudy",Docklands,2023-06-18,-37.8165,144.9475
10.7,15.9,5.9,0.168,17.6,27.0,75.2,"Rain, Partially cloudy",Adelaide Oval,2021-08-14,-34.9156,138.5961
8.3,12.1,3.5,0.069,17.3,27.7,89.9,"Rain, Partially cloudy",Docklands,2014-08-16,-37.8165,144.9475
13.2,16.9,9.5,0.0,17.4,32.8,74.4,Partially cloudy,Norwood Oval,2024-04-07,-34.9219,138.6328
14.9,18.2,11.3,15.04,28.2,61.2,79.0,"Rain, Partially cloudy",Perth Stadium,2020-08-10,-31.9512,115.8891
18.5,23.4,14.0,0.011,14.4,18.7,83.1,Rain,Carrara,2019-05-25,-28.0067,153.3667
12.4,16.7,8.1,0.197,13.1,34.2,82.0,"Rain, Partially cloudy",M.C.G.,2024-04-20,-37.82,144.9834
13.9,17.2,10.1,3.5,27.5,34.6,88.7,"Rain, Overcast",Docklands,2026-03-28,-37.8165,144.9475
15.0,20.0,11.1,19.189,46.4,81.4,72.7,"Rain, Partially cloudy",Perth Stadium,2020-08-09,-31.9512,115.8891
17.3,21.8,11.9,0.0,24.1,0.0,64.1,Partially cloudy,Football Park,2012-04-01,-34.88,138.4964
15.7,24.8,8.4,0.0,19.8,29.2,61.8,Partially cloudy,Perth Stadium,2019-05-12,-31.9512,115.8891
15.4,19.1,10.9,0.0,11.6,32.0,72.4,Partially cloudy,Docklands,2023-03-26,-37.8165,144.9475
12.4,15.5,9.1,0.006,16.6,27.7,64.1,"Rain, Partially cloudy",M.C.G.,2016-09-16,-37.82,144.9834
11.1,12.6,9.3,0.383,16.1,27.4,84.6,"Rain, Overcast",Adelaide Oval,2023-08-13,-34.9156,138.5961
12.8,18.8,8.8,1.126,41.7,57.2,69.4,"Rain, Partially cloudy",Bellerive Oval,2012-04-08,-42.8775,147.3764
19.8,27.6,11.8,0.0,18.4,37.1,47.9,Partially cloudy,M.C.G.,2019-03-28,-37.82,144.9834
11.3,21.1,3.1,0.0,10.9,14.8,79.0,Partially cloudy,Manuka Oval,2023-04-22,-35.3178,149.1347
7.3,14.0,0.8,0.003,27.3,44.3,61.2,Rain,M.C.G.,2017-07-02,-37.82,144.9834
12.4,14.6,9.6,0.688,26.0,68.4,65.5,"Rain, Partially cloudy",M.C.G.,2019-05-26,-37.82,144.9834
18.9,28.0,12.5,0.0,25.3,33.1,67.2,Clear,Gabba,2019-09-14,-27.4858,153.0381
21.9,35.7,14.4,0.0,28.9,70.9,57.5,Partially cloudy,Docklands,2023-03-18,-37.8165,144.9475
12.1,17.5,7.2,0.02,25.2,0.0,77.4,"Rain, Partially cloudy",Docklands,2013-05-25,-37.8165,144.9475
14.4,18.0,11.0,0.235,15.1,41.8,58.3,"Rain, Partially cloudy",M.C.G.,2025-04-05,-37.82,144.9834
20.3,22.1,19.0,0.037,18.3,43.9,75.1,"Rain, Partially cloudy",M.C.G.,2022-03-16,-37.82,144.9834
16.2,22.4,9.9,0.0,16.6,20.2,58.0,Partially cloudy,Adelaide Oval,2015-04-11,-34.9156,138.5961
10.2,14.7,4.8,0.042,20.2,27.7,79.0,"Rain, Partially cloudy",Adelaide Oval,2024-09-13,-34.9156,138.5961
15.0,20.2,10.8,0.0,31.5,41.0,44.7,Clear,Adelaide Oval,2014-08-22,-34.9156,138.5961
13.2,15.9,10.3,3.761,34.3,0.0,73.6,"Rain, Partially cloudy",S.C.G.,2012-07-22,-33.8917,151.2247
9.2,12.0,6.7,0.482,43.9,79.6,67.0,"Rain, Partially cloudy",M.C.G.,2012-08-24,-37.82,144.9834
5.6,11.3,1.2,0.852,20.5,36.4,81.5,"Rain, Partially cloudy",Docklands,2014-08-02,-37.8165,144.9475
17.9,22.3,13.9,0.084,26.3,45.4,57.6,"Rain, Partially cloudy",Adelaide Oval,2023-06-03,-34.9156,138.5961
11.9,15.2,7.6,1.955,42.5,0.0,78.9,"Rain, Partially cloudy",Football Park,2013-08-17,-34.88,138.4964
10.2,12.5,7.3,4.086,27.3,51.8,81.6,"Rain, Overcast",M.C.G.,2014-05-04,-37.82,144.9834
12.0,14.3,10.9,5.623,19.8,42.1,75.7,"Rain, Partially cloudy",Docklands,2016-08-21,-37.8165,144.9475
11.1,13.8,8.2,0.0,20.3,49.0,65.5,Partially cloudy,Marvel Stadium,2019-06-30,-37.8165,144.9475
12.3,16.1,7.7,0.009,20.5,0.0,66.6,"Rain, Partially cloudy",Football Park,2012-05-12,-34.88,138.4964
14.6,21.0,9.1,0.0,11.6,19.4,83.9,Partially cloudy,Manuka Oval,2025-04-26,-35.3178,149.1347
12.1,17.3,8.3,0.0,36.0,60.8,44.4,Clear,S.C.G.,2018-07-21,-33.8917,151.2247
12.5,17.2,7.5,0.0,18.7,40.0,50.7,Clear,Adelaide Oval,2025-06-21,-34.9156,138.5961
12.8,16.0,7.8,0.146,21.3,64.8,76.5,"Rain, Overcast",Docklands,2020-06-13,-37.8165,144.9475
17.8,23.1,13.3,5.986,35.8,0.0,75.1,"Rain, Partially cloudy",M.C.G.,2012-04-22,-37.82,144.9834
9.5,14.0,4.4,1.407,21.4,28.1,80.7,"Rain, Partially cloudy",Subiaco,2017-07-02,-31.9444,115.8308
9.7,14.1,4.3,0.178,38.7,71.6,62.6,"Rain, Partially cloudy",Bellerive Oval,2017-07-29,-42.8775,147.3764
13.7,19.6,9.1,0.004,16.4,43.2,77.4,"Rain, Partially cloudy",Sydney Showground,2021-06-04,-33.8447,151.0697
12.1,15.6,11.0,6.511,16.7,40.3,84.7,"Rain, Partially cloudy",M.C.G.,2023-05-28,-37.82,144.9834
15.4,22.7,8.2,0.0,16.0,30.6,58.4,Clear,Adelaide Oval,2023-09-16,-34.9156,138.5961
12.4,19.9,5.2,0.048,17.1,33.5,77.9,Rain,Docklands,2015-05-17,-37.8165,144.9475
8.7,16.5,2.2,0.0,11.6,18.0,89.3,Partially cloudy,GMHBA Stadium,2018-05-26,-38.1581,144.3547
15.2,17.3,13.0,0.0,11.1,19.4,83.0,Partially cloudy,Kardinia Park,2023-04-22,-38.1581,144.3547
13.9,19.1,9.1,0.044,10.9,20.9,78.8,"Rain, Partially cloudy",Perth Stadium,2022-07-16,-31.9512,115.8891
12.1,14.3,9.9,0.208,30.1,43.6,83.9,"Rain, Partially cloudy",Kardinia Park,2016-07-29,-38.1581,144.3547
16.8,21.5,11.1,0.0,14.7,29.2,77.6,Clear,M.C.G.,2022-03-26,-37.82,144.9834
16.1,19.5,11.0,0.03,18.0,0.0,68.6,"Rain, Partially cloudy",Docklands,2012-04-01,-37.8165,144.9475
23.3,29.7,17.7,0.0,33.9,59.4,48.0,Partially cloudy,Subiaco,2015-04-05,-31.9444,115.8308
18.0,21.7,15.5,0.0,37.1,61.2,61.3,Partially cloudy,Carrara,2015-05-23,-28.0067,153.3667
12.9,16.2,5.5,2.098,44.6,73.1,68.6,"Rain, Partially cloudy",Subiaco,2016-07-31,-31.9444,115.8308
12.3,16.2,9.0,0.235,39.7,63.0,66.6,"Rain, Partially cloudy",Docklands,2013-08-18,-37.8165,144.9475
10.7,14.8,5.9,0.0,40.5,59.4,57.8,Partially cloudy,Sydney Showground,2014-07-19,-33.8447,151.0697
6.1,9.3,3.6,0.043,8.4,20.9,96.0,"Rain, Partially cloudy",Marvel Stadium,2019-06-23,-37.8165,144.9475
13.5,18.7,10.1,0.027,19.0,35.6,68.1,Rain,Norwood Oval,2024-04-05,-34.9219,138.6328
9.9,13.6,5.4,0.388,13.1,22.7,87.1,"Rain, Partially cloudy",Kardinia Park,2025-08-08,-38.1581,144.3547
17.3,21.5,13.6,0.0,20.3,27.7,69.3,Partially cloudy,Subiaco,2014-05-04,-31.9444,115.8308
21.7,27.9,14.6,0.0,27.9,59.4,57.6,Partially cloudy,M.C.G.,2019-04-05,-37.82,144.9834
15.7,19.9,10.8,0.053,13.1,31.3,71.9,"Rain, Partially cloudy",M.C.G.,2025-03-22,-37.82,144.9834
10.1,13.0,7.1,4.462,26.6,65.5,67.3,"Rain, Partially cloudy",Docklands,2018-08-18,-37.8165,144.9475
8.7,10.1,6.2,7.348,37.1,59.0,84.7,"Rain, Partially cloudy",Docklands,2014-06-29,-37.8165,144.9475
13.4,19.8,8.7,0.008,11.6,24.8,85.6,"Rain, Partially cloudy",Perth Stadium,2021-06-13,-31.9512,115.8891
10.3,12.3,8.7,0.332,8.2,14.8,87.8,"Rain, Overcast",Docklands,2015-08-08,-37.8165,144.9475
17.4,22.6,14.0,11.948,30.3,52.6,82.8,"Rain, Partially cloudy",Carrara,2020-08-07,-28.0067,153.3667
16.4,24.8,8.9,0.0,20.9,50.0,82.2,Clear,Carrara,2025-08-27,-28.0067,153.3667
11.3,13.8,9.6,0.041,16.8,53.6,78.7,"Rain, Partially cloudy",M.C.G.,2022-06-10,-37.82,144.9834
9.1,12.1,6.0,1.007,27.4,43.9,88.1,"Rain, Partially cloudy",GMHBA Stadium,2017-08-04,-38.1581,144.3547
13.9,19.5,9.6,0.002,11.4,23.4,88.4,"Rain, Partially cloudy",Sydney Showground,2021-05-23,-33.8447,151.0697
14.7,17.3,11.5,19.889,29.9,63.7,82.2,"Rain, Partially cloudy",Adelaide Oval,2023-04-15,-34.9156,138.5961
14.5,22.2,8.4,0.004,15.6,39.6,67.9,Rain,Perth Stadium,2021-08-15,-31.9512,115.8891
11.5,19.0,5.2,0.0,27.7,0.0,77.8,Partially cloudy,UNSW Canberra Oval,2012-04-28,-35.3178,149.1347
19.9,22.4,17.5,4.241,38.3,45.0,75.5,"Rain, Partially cloudy",Carrara,2022-04-24,-28.0067,153.3667
13.1,17.4,9.0,0.0,11.1,23.0,81.6,Partially cloudy,M.C.G.,2022-04-24,-37.82,144.9834
10.5,12.9,7.8,0.515,30.3,0.0,77.7,"Rain, Partially cloudy",M.C.G.,2012-07-14,-37.82,144.9834
10.7,12.5,9.5,0.249,15.1,34.2,74.2,"Rain, Partially cloudy",Docklands,2021-06-26,-37.8165,144.9475
16.2,27.7,6.3,0.0,14.1,26.3,69.7,Clear,Manuka Oval,2021-04-04,-35.3178,149.1347
19.2,29.7,10.2,0.0,14.9,32.0,51.8,Clear,M.C.G.,2019-04-20,-37.82,144.9834
14.6,16.0,11.0,0.072,21.5,52.9,73.8,"Rain, Partially cloudy",Docklands,2024-08-16,-37.8165,144.9475
12.9,16.7,10.3,0.0,20.8,38.2,77.0,Partially cloudy,Docklands,2021-07-01,-37.8165,144.9475
10.3,12.7,7.7,0.948,11.4,25.6,84.6,"Rain, Partially cloudy",Docklands,2022-08-06,-37.8165,144.9475
13.0,16.1,10.0,0.011,28.0,69.1,59.3,"Rain, Partially cloudy",M.C.G.,2023-06-17,-37.82,144.9834
17.2,19.5,15.8,7.609,17.0,32.0,92.6,"Rain, Partially cloudy",S.C.G.,2025-05-16,-33.8917,151.2247
17.0,22.8,12.3,0.004,16.4,32.4,73.3,"Rain, Partially cloudy",Gabba,2020-08-30,-27.4858,153.0381
15.7,20.0,10.4,0.0,30.3,49.3,26.8,Clear,Carrara,2017-08-19,-28.0067,153.3667
15.1,18.7,11.1,0.096,9.9,18.4,80.3,"Rain, Partially cloudy",Perth Stadium,2022-05-15,-31.9512,115.8891
8.5,11.3,5.1,0.29,27.6,0.0,75.8,"Rain, Partially cloudy",M.C.G.,2012-06-30,-37.82,144.9834
11.3,16.7,6.7,0.003,9.2,20.9,84.7,"Rain, Partially cloudy",M.C.G.,2024-05-03,-37.82,144.9834
14.9,19.8,10.1,3.319,37.1,54.7,70.5,"Rain, Partially cloudy",UNSW Canberra Oval,2014-04-12,-35.3178,149.1347
16.6,19.3,13.2,0.382,47.6,0.0,54.8,"Rain, Partially cloudy",S.C.G.,2013-04-19,-33.8917,151.2247
15.2,20.6,8.8,0.0,37.7,49.3,62.9,Partially cloudy,Docklands,2014-08-31,-37.8165,144.9475
20.7,22.7,19.0,0.0,18.4,29.2,76.5,Partially cloudy,Adelaide Oval,2019-03-23,-34.9156,138.5961
14.8,22.5,8.9,0.0,18.4,42.1,42.2,Clear,Gabba,2020-08-24,-27.4858,153.0381
20.9,24.7,16.5,0.014,17.5,26.3,80.6,"Rain, Partially cloudy",Carrara,2020-09-20,-28.0067,153.3667
10.7,13.4,7.4,0.954,16.2,28.1,88.9,"Rain, Partially cloudy",Adelaide Oval,2023-07-01,-34.9156,138.5961
12.3,15.5,10.1,0.07,27.8,69.1,68.7,"Rain, Partially cloudy",M.C.G.,2025-07-13,-37.82,144.9834
13.6,18.7,7.4,0.004,15.8,35.3,80.1,"Rain, Partially cloudy",Perth Stadium,2023-08-20,-31.9512,115.8891
13.3,20.0,6.5,0.0,29.2,0.0,52.4,Clear,Subiaco,2012-07-29,-31.9444,115.8308
17.8,19.6,15.7,0.0,33.0,47.5,58.8,Partially cloudy,M.C.G.,2014-05-17,-37.82,144.9834
7.7,10.1,5.2,2.618,39.0,80.3,83.2,"Rain, Partially cloudy",Kardinia Park,2016-07-23,-38.1581,144.3547
21.9,27.0,17.9,0.002,17.9,24.5,73.4,"Rain, Partially cloudy",Gabba,2019-04-06,-27.4858,153.0381
12.9,20.5,7.6,0.0,7.7,23.0,64.3,Partially cloudy,Gabba,2025-06-14,-27.4858,153.0381
10.0,13.7,6.4,0.0,16.6,16.9,71.4,Partially cloudy,Adelaide Oval,2017-09-09,-34.9156,138.5961
11.7,16.1,7.7,0.042,10.5,22.0,75.3,"Rain, Partially cloudy",Perth Stadium,2024-08-02,-31.9512,115.8891
23.2,28.6,19.1,0.0,25.5,30.2,57.6,Partially cloudy,Gabba,2017-04-01,-27.4858,153.0381
11.0,13.8,8.9,0.049,27.3,0.0,78.7,"Rain, Overcast",Docklands,2012-05-27,-37.8165,144.9475
16.0,21.8,9.2,0.006,16.6,21.2,65.1,"Rain, Partially cloudy",Adelaide Oval,2017-04-15,-34.9156,138.5961
11.9,17.6,8.3,0.692,7.6,18.0,93.0,"Rain, Partially cloudy",Docklands,2023-06-04,-37.8165,144.9475
9.9,13.6,6.3,0.0,10.9,14.8,70.4,Overcast,M.C.G.,2016-08-06,-37.82,144.9834
12.0,15.0,9.6,2.937,18.9,43.6,74.6,"Rain, Partially cloudy",Norwood Oval,2023-04-16,-34.9219,138.6328
14.1,18.1,9.0,0.391,20.4,37.4,65.5,"Rain, Partially cloudy",M.C.G.,2018-07-28,-37.82,144.9834
18.1,23.1,14.0,0.0,19.5,23.8,79.2,Clear,Carrara,2018-07-28,-28.0067,153.3667
16.7,22.7,12.0,0.0,15.7,35.6,73.6,Partially cloudy,Docklands,2018-03-30,-37.8165,144.9475
15.1,21.1,9.9,0.0,28.6,36.7,43.4,Partially cloudy,S.C.G.,2017-08-12,-33.8917,151.2247
9.0,12.0,3.3,2.773,31.2,52.9,79.9,"Rain, Partially cloudy",Docklands,2014-08-10,-37.8165,144.9475
16.7,21.6,11.1,0.545,26.0,27.7,81.3,"Rain, Partially cloudy",Carrara,2020-06-21,-28.0067,153.3667
11.5,12.7,10.9,0.491,18.1,46.4,64.7,"Rain, Partially cloudy",Docklands,2021-05-28,-37.8165,144.9475
