game_id,year,round,roundname,date,localtime,venue,home_team,away_team,home_score,away_score,home_goals,home_behinds,away_goals,away_behinds,winner,is_final,is_grand_final
984,2016,20,Round 20,2016-08-07 14:40:00,2016-08-07 11:40:00,Subiaco,Fremantle,West Coast,64,110,9,10,17,8,West Coast,0,0
982,2016,20,Round 20,2016-08-07 15:20:00,2016-08-07 14:20:00,Docklands,Geelong,Essendon,100,34,15,10,4,10,Geelong,0,0
985,2016,21,Round 21,2016-08-12 19:50:00,2016-08-12 18:50:00,Docklands,Western Bulldogs,Collingwood,95,92,14,11,14,8,Western Bulldogs,0,0
986,2016,21,Round 21,2016-08-13 13:45:00,2016-08-13 12:45:00,Gabba,Brisbane Lions,Carlton,99,95,15,9,13,17,Brisbane Lions,0,0
991,2016,21,Round 21,2016-08-13 14:10:00,2016-08-13 13:10:00,M.C.G.,Hawthorn,North Melbourne,96,57,14,12,8,9,Hawthorn,0,0
992,2016,21,Round 21,2016-08-13 16:35:00,2016-08-13 15:35:00,Sydney Showground,Greater Western Sydney,West Coast,96,97,14,12,14,13,West Coast,0,0
994,2016,21,Round 21,2016-08-13 19:10:00,2016-08-13 17:40:00,Adelaide Oval,Port Adelaide,Melbourne,54,94,8,6,13,16,Melbourne,0,0
993,2016,21,Round 21,2016-08-13 19:25:00,2016-08-13 18:25:00,Docklands,St Kilda,Sydney,76,146,11,10,23,8,Sydney,0,0
995,2016,21,Round 21,2016-08-14 13:10:00,2016-08-14 12:10:00,Docklands,Essendon,Gold Coast,75,69,11,9,9,15,Essendon,0,0
997,2016,21,Round 21,2016-08-14 14:40:00,2016-08-14 11:40:00,Subiaco,Fremantle,Adelaide,70,142,11,4,21,16,Adelaide,0,0
996,2016,21,Round 21,2016-08-14 15:20:00,2016-08-14 14:20:00,M.C.G.,Richmond,Geelong,78,82,12,6,10,22,Geelong,0,0
998,2016,22,Round 22,2016-08-19 18:10:00,2016-08-19 15:10:00,Subiaco,West Coast,Hawthorn,92,67,13,14,10,7,West Coast,0,0
999,2016,22,Round 22,2016-08-20 13:45:00,2016-08-20 12:45:00,Bellerive Oval,North Melbourne,Sydney,76,85,10,16,12,13,Sydney,0,0
1000,2016,22,Round 22,2016-08-20 14:10:00,2016-08-20 13:10:00,M.C.G.,Richmond,St Kilda,46,55,6,10,7,13,St Kilda,0,0
1001,2016,22,Round 22,2016-08-20 16:35:00,2016-08-20 15:35:00,Sydney Showground,Greater Western Sydney,Fremantle,129,37,19,15,5,7,Greater Western Sydney,0,0
1003,2016,22,Round 22,2016-08-20 19:10:00,2016-08-20 17:40:00,Adelaide Oval,Port Adelaide,Adelaide,94,109,14,10,15,19,Adelaide,0,0
1002,2016,22,Round 22,2016-08-20 19:25:00,2016-08-20 18:25:00,Docklands,Collingwood,Gold Coast,118,47,16,22,6,11,Collingwood,0,0
1004,2016,22,Round 22,2016-08-21 13:10:00,2016-08-21 12:10:00,M.C.G.,Carlton,Melbourne,78,58,11,12,7,16,Carlton,0,0
1005,2016,22,Round 22,2016-08-21 15:20:00,2016-08-21 14:20:00,Gabba,Brisbane Lions,Geelong,69,129,10,9,19,15,Geelong,0,0
1006,2016,22,Round 22,2016-08-21 16:40:00,2016-08-21 15:40:00,Docklands,Essendon,Western Bulldogs,53,93,7,11,14,9,Western Bulldogs,0,0
1016,2016,23,Round 23,2016-08-26 19:40:00,2016-08-26 18:10:00,Adelaide Oval,Adelaide,West Coast,71,100,10,11,14,16,West Coast,0,0
1017,2016,23,Round 23,2016-08-27 13:45:00,2016-08-27 12:45:00,Kardinia Park,Geelong,Melbourne,155,44,24,11,6,8,Geelong,0,0
1018,2016,23,Round 23,2016-08-27 14:10:00,2016-08-27 13:10:00,M.C.G.,Essendon,Carlton,103,79,15,13,10,19,Essendon,0,0
1019,2016,23,Round 23,2016-08-27 16:35:00,2016-08-27 15:35:00,S.C.G.,Sydney,Richmond,164,51,25,14,7,9,Sydney,0,0
1020,2016,23,Round 23,2016-08-27 19:25:00,2016-08-27 18:25:00,Carrara,Gold Coast,Port Adelaide,66,89,9,12,13,11,Port Adelaide,0,0
1021,2016,23,Round 23,2016-08-27 19:25:00,2016-08-27 18:25:00,Docklands,North Melbourne,Greater Western Sydney,63,100,9,9,14,16,Greater Western Sydney,0,0
1022,2016,23,Round 23,2016-08-28 13:10:00,2016-08-28 12:10:00,Docklands,St Kilda,Brisbane Lions,161,103,25,11,15,13,St Kilda,0,0
1024,2016,23,Round 23,2016-08-28 14:40:00,2016-08-28 11:40:00,Subiaco,Fremantle,Western Bulldogs,69,49,10,9,6,13,Fremantle,0,0
1023,2016,23,Round 23,2016-08-28 15:20:00,2016-08-28 14:20:00,M.C.G.,Hawthorn,Collingwood,112,111,17,10,17,9,Hawthorn,0,0
1025,2016,24,Finals Week 1,2016-09-08 18:10:00,2016-09-08 15:10:00,Subiaco,West Coast,Western Bulldogs,52,99,7,10,14,15,Western Bulldogs,2,0
1026,2016,24,Finals Week 1,2016-09-09 19:50:00,2016-09-09 18:50:00,M.C.G.,Geelong,Hawthorn,85,83,12,13,12,11,Geelong,3,0
1037,2016,24,Finals Week 1,2016-09-10 15:20:00,2016-09-10 14:20:00,Stadium Australia,Sydney,Greater Western Sydney,55,91,7,13,12,19,Greater Western Sydney,3,0
1038,2016,24,Finals Week 1,2016-09-10 19:10:00,2016-09-10 17:40:00,Adelaide Oval,Adelaide,North Melbourne,141,79,21,15,12,7,Adelaide,2,0
1039,2016,25,Semi-Finals,2016-09-16 19:50:00,2016-09-16 18:50:00,M.C.G.,Hawthorn,Western Bulldogs,84,107,12,12,16,11,Western Bulldogs,4,0
1040,2016,25,Semi-Finals,2016-09-17 19:25:00,2016-09-17 18:25:00,S.C.G.,Sydney,Adelaide,118,82,18,10,12,10,Sydney,4,0
1041,2016,26,Preliminary Finals,2016-09-23 19:50:00,2016-09-23 18:50:00,M.C.G.,Geelong,Sydney,60,97,8,12,15,7,Sydney,5,0
1042,2016,26,Preliminary Finals,2016-09-24 17:15:00,2016-09-24 16:15:00,Sydney Showground,Greater Western Sydney,Western Bulldogs,83,89,12,11,13,11,Western Bulldogs,5,0
1043,2016,27,Grand Final,2016-10-01 14:30:00,2016-10-01 13:30:00,M.C.G.,Sydney,Western Bulldogs,67,89,10,7,13,11,Western Bulldogs,6,1
1,2017,1,Round 1,2017-03-23 19:20:00,2017-03-23 19:20:00,M.C.G.,Carlton,Richmond,89,132,14,5,20,12,Richmond,0,0
2,2017,1,Round 1,2017-03-24 19:50:00,2017-03-24 19:50:00,M.C.G.,Collingwood,Western Bulldogs,86,100,12,14,15,10,Western Bulldogs,0,0
4,2017,1,Round 1,2017-03-25 16:35:00,2017-03-25 16:35:00,Docklands,St Kilda,Melbourne,90,120,13,12,18,12,Melbourne,0,0
3,2017,1,Round 1,2017-03-25 16:35:00,2017-03-25 16:35:00,S.C.G.,Sydney,Port Adelaide,82,110,12,10,17,8,Port Adelaide,0,0
6,2017,1,Round 1,2017-03-25 19:25:00,2017-03-25 19:25:00,M.C.G.,Essendon,Hawthorn,116,91,17,14,12,19,Essendon,0,0
5,2017,1,Round 1,2017-03-25 20:05:00,2017-03-25 19:05:00,Carrara,Gold Coast,Brisbane Lions,96,98,14,12,15,8,Brisbane Lions,0,0
7,2017,1,Round 1,2017-03-26 13:10:00,2017-03-26 13:10:00,Docklands,North Melbourne,West Coast,93,136,13,15,21,10,West Coast,0,0
8,2017,1,Round 1,2017-03-26 15:20:00,2017-03-26 14:50:00,Adelaide Oval,Adelaide,Greater Western Sydney,147,91,22,15,14,7,Adelaide,0,0
9,2017,1,Round 1,2017-03-26 19:40:00,2017-03-26 16:40:00,Subiaco,Fremantle,Geelong,73,115,10,13,18,7,Geelong,0,0
10,2017,2,Round 2,2017-03-30 19:20:00,2017-03-30 19:20:00,M.C.G.,Richmond,Collingwood,99,80,14,15,11,14,Richmond,0,0
11,2017,2,Round 2,2017-03-31 19:50:00,2017-03-31 19:50:00,Docklands,Western Bulldogs,Sydney,110,87,16,14,13,9,Western Bulldogs,0,0
12,2017,2,Round 2,2017-04-01 13:45:00,2017-04-01 13:45:00,M.C.G.,Hawthorn,Adelaide,89,113,13,11,16,17,Adelaide,0,0
13,2017,2,Round 2,2017-04-01 16:35:00,2017-04-01 16:35:00,Sydney Showground,Greater Western Sydney,Gold Coast,160,58,24,16,8,10,Greater Western Sydney,0,0
14,2017,2,Round 2,2017-04-01 19:25:00,2017-04-01 18:25:00,Gabba,Brisbane Lions,Essendon,84,111,12,12,17,9,Essendon,0,0
15,2017,2,Round 2,2017-04-01 19:40:00,2017-04-01 16:40:00,Subiaco,West Coast,St Kilda,116,97,18,8,13,19,West Coast,0,0
16,2017,2,Round 2,2017-04-02 13:10:00,2017-04-02 13:10:00,Docklands,Geelong,North Melbourne,112,111,17,10,17,9,Geelong,0,0
17,2017,2,Round 2,2017-04-02 15:20:00,2017-04-02 15:20:00,M.C.G.,Melbourne,Carlton,86,64,13,8,9,10,Melbourne,0,0
18,2017,2,Round 2,2017-04-02 16:40:00,2017-04-02 16:10:00,Adelaide Oval,Port Adelaide,Fremantle,145,56,22,13,8,8,Port Adelaide,0,0
37,2017,3,Round 3,2017-04-07 19:50:00,2017-04-07 19:50:00,S.C.G.,Sydney,Collingwood,79,80,11,13,11,14,Collingwood,0,0
38,2017,3,Round 3,2017-04-08 13:45:00,2017-04-08 13:45:00,Bellerive Oval,North Melbourne,Greater Western Sydney,67,109,10,7,15,19,Greater Western Sydney,0,0
50,2017,3,Round 3,2017-04-08 14:10:00,2017-04-08 14:10:00,M.C.G.,Richmond,West Coast,76,65,11,10,8,17,Richmond,0,0
51,2017,3,Round 3,2017-04-08 16:35:00,2017-04-08 16:35:00,Docklands,Geelong,Melbourne,126,97,20,6,13,19,Geelong,0,0
53,2017,3,Round 3,2017-04-08 19:40:00,2017-04-08 17:40:00,Subiaco,Fremantle,Western Bulldogs,89,73,13,11,10,13,Fremantle,0,0
52,2017,3,Round 3,2017-04-08 19:40:00,2017-04-08 19:10:00,Adelaide Oval,Port Adelaide,Adelaide,83,100,12,11,15,10,Adelaide,0,0
54,2017,3,Round 3,2017-04-09 13:10:00,2017-04-09 13:10:00,Docklands,St Kilda,Brisbane Lions,107,76,14,23,11,10,St Kilda,0,0
55,2017,3,Round 3,2017-04-09 15:20:00,2017-04-09 15:20:00,M.C.G.,Carlton,Essendon,57,42,7,15,6,6,Carlton,0,0
56,2017,3,Round 3,2017-04-09 16:40:00,2017-04-09 16:40:00,Carrara,Gold Coast,Hawthorn,139,53,21,13,7,11,Gold Coast,0,0
57,2017,4,Round 4,2017-04-13 20:10:00,2017-04-13 18:10:00,Subiaco,West Coast,Sydney,91,65,13,13,10,5,West Coast,0,0
58,2017,4,Round 4,2017-04-14 16:20:00,2017-04-14 16:20:00,Docklands,North Melbourne,Western Bulldogs,86,89,12,14,12,17,Western Bulldogs,0,0
63,2017,4,Round 4,2017-04-15 13:45:00,2017-04-15 13:45:00,M.C.G.,Melbourne,Fremantle,104,106,15,14,16,10,Fremantle,0,0
64,2017,4,Round 4,2017-04-15 16:35:00,2017-04-15 16:35:00,UNSW Canberra Oval,Greater Western Sydney,Port Adelaide,112,81,16,16,11,15,Greater Western Sydney,0,0
65,2017,4,Round 4,2017-04-15 19:25:00,2017-04-15 19:25:00,Docklands,Carlton,Gold Coast,82,108,12,10,17,6,Gold Coast,0,0
66,2017,4,Round 4,2017-04-15 19:40:00,2017-04-15 19:10:00,Adelaide Oval,Adelaide,Essendon,153,88,24,9,13,10,Adelaide,0,0
67,2017,4,Round 4,2017-04-16 15:20:00,2017-04-16 15:20:00,Docklands,Collingwood,St Kilda,55,69,7,13,9,15,St Kilda,0,0
68,2017,4,Round 4,2017-04-16 16:40:00,2017-04-16 16:40:00,Gabba,Brisbane Lions,Richmond,67,119,10,7,17,17,Richmond,0,0
69,2017,4,Round 4,2017-04-17 15:20:00,2017-04-17 15:20:00,M.C.G.,Hawthorn,Geelong,48,134,6,12,20,14,Geelong,0,0
70,2017,5,Round 5,2017-04-21 19:50:00,2017-04-21 19:20:00,Adelaide Oval,Port Adelaide,Carlton,137,47,20,17,6,11,Port Adelaide,0,0
71,2017,5,Round 5,2017-04-22 13:45:00,2017-04-22 13:45:00,Docklands,Western Bulldogs,Brisbane Lions,122,90,17,20,14,6,Western Bulldogs,0,0
72,2017,5,Round 5,2017-04-22 16:35:00,2017-04-22 16:35:00,Carrara,Gold Coast,Adelaide,86,153,13,8,23,15,Adelaide,0,0
73,2017,5,Round 5,2017-04-22 19:25:00,2017-04-22 19:25:00,S.C.G.,Sydney,Greater Western Sydney,63,105,9,9,15,15,Greater Western Sydney,0,0
74,2017,5,Round 5,2017-04-22 19:40:00,2017-04-22 17:40:00,Subiaco,Fremantle,North Melbourne,67,62,9,13,9,8,Fremantle,0,0
75,2017,5,Round 5,2017-04-23 15:20:00,2017-04-23 15:20:00,Docklands,St Kilda,Geelong,88,126,13,10,19,12,Geelong,0,0
76,2017,5,Round 5,2017-04-23 16:40:00,2017-04-23 16:40:00,M.C.G.,Hawthorn,West Coast,125,75,19,11,11,9,Hawthorn,0,0
77,2017,5,Round 5,2017-04-24 19:25:00,2017-04-24 19:25:00,M.C.G.,Richmond,Melbourne,88,75,12,16,11,9,Richmond,0,0
78,2017,5,Round 5,2017-04-25 15:20:00,2017-04-25 15:20:00,M.C.G.,Essendon,Collingwood,100,82,15,10,11,16,Essendon,0,0
88,2017,6,Round 6,2017-04-28 19:50:00,2017-04-28 19:50:00,UNSW Canberra Oval,Greater Western Sydney,Western Bulldogs,75,73,11,9,9,19,Greater Western Sydney,0,0
89,2017,6,Round 6,2017-04-29 13:45:00,2017-04-29 13:45:00,University of Tasmania Stadium,Hawthorn,St Kilda,55,130,8,7,19,16,St Kilda,0,0
90,2017,6,Round 6,2017-04-29 14:10:00,2017-04-29 14:10:00,M.C.G.,Carlton,Sydney,97,78,15,7,11,12,Carlton,0,0
91,2017,6,Round 6,2017-04-29 16:35:00,2017-04-29 16:35:00,Gabba,Brisbane Lions,Port Adelaide,67,150,10,7,22,18,Port Adelaide,0,0
92,2017,6,Round 6,2017-04-29 19:25:00,2017-04-29 19:25:00,Docklands,North Melbourne,Gold Coast,107,94,16,11,14,10,North Melbourne,0,0
93,2017,6,Round 6,2017-04-29 20:10:00,2017-04-29 18:10:00,Subiaco,West Coast,Fremantle,103,62,16,7,9,8,West Coast,0,0
94,2017,6,Round 6,2017-04-30 13:10:00,2017-04-30 13:10:00,Docklands,Essendon,Melbourne,74,112,10,14,17,10,Melbourne,0,0
95,2017,6,Round 6,2017-04-30 15:20:00,2017-04-30 15:20:00,M.C.G.,Geelong,Collingwood,78,107,11,12,15,17,Collingwood,0,0
96,2017,6,Round 6,2017-04-30 16:40:00,2017-04-30 16:10:00,Adelaide Oval,Adelaide,Richmond,140,64,21,14,10,4,Adelaide,0,0
97,2017,7,Round 7,2017-05-05 19:50:00,2017-05-05 19:50:00,Docklands,St Kilda,Greater Western Sydney,108,85,16,12,12,13,St Kilda,0,0
98,2017,7,Round 7,2017-05-06 13:45:00,2017-05-06 13:45:00,Bellerive Oval,North Melbourne,Adelaide,145,86,22,13,13,8,North Melbourne,0,0
109,2017,7,Round 7,2017-05-06 14:10:00,2017-05-06 14:10:00,M.C.G.,Collingwood,Carlton,56,79,8,8,12,7,Carlton,0,0
110,2017,7,Round 7,2017-05-06 16:35:00,2017-05-06 16:05:00,Adelaide Oval,Port Adelaide,West Coast,87,97,12,15,15,7,West Coast,0,0
111,2017,7,Round 7,2017-05-06 19:25:00,2017-05-06 19:25:00,Carrara,Gold Coast,Geelong,124,99,18,16,15,9,Gold Coast,0,0
112,2017,7,Round 7,2017-05-06 19:25:00,2017-05-06 19:25:00,Docklands,Western Bulldogs,Richmond,80,75,11,14,11,9,Western Bulldogs,0,0
113,2017,7,Round 7,2017-05-07 13:10:00,2017-05-07 13:10:00,S.C.G.,Sydney,Brisbane Lions,135,81,20,15,12,9,Sydney,0,0
114,2017,7,Round 7,2017-05-07 15:20:00,2017-05-07 15:20:00,M.C.G.,Melbourne,Hawthorn,91,94,14,7,14,10,Hawthorn,0,0
115,2017,7,Round 7,2017-05-07 16:40:00,2017-05-07 14:40:00,Subiaco,Fremantle,Essendon,116,79,17,14,11,13,Fremantle,0,0
116,2017,8,Round 8,2017-05-12 20:10:00,2017-05-12 18:10:00,Subiaco,West Coast,Western Bulldogs,69,61,9,15,8,13,West Coast,0,0
117,2017,8,Round 8,2017-05-13 13:45:00,2017-05-13 13:45:00,University of Tasmania Stadium,Hawthorn,Brisbane Lions,113,75,17,11,11,9,Hawthorn,0,0
118,2017,8,Round 8,2017-05-13 14:10:00,2017-05-13 14:10:00,Docklands,St Kilda,Carlton,85,66,12,13,10,6,St Kilda,0,0
122,2017,8,Round 8,2017-05-13 16:35:00,2017-05-13 16:35:00,Sydney Showground,Greater Western Sydney,Collingwood,102,99,15,12,15,9,Greater Western Sydney,0,0
123,2017,8,Round 8,2017-05-13 19:25:00,2017-05-13 19:25:00,M.C.G.,Essendon,Geelong,110,93,17,8,13,15,Essendon,0,0
124,2017,8,Round 8,2017-05-13 19:40:00,2017-05-13 19:10:00,Adelaide Oval,Adelaide,Melbourne,66,107,9,12,17,5,Melbourne,0,0
125,2017,8,Round 8,2017-05-14 13:10:00,2017-05-14 13:10:00,M.C.G.,Richmond,Fremantle,70,72,10,10,10,12,Fremantle,0,0
126,2017,8,Round 8,2017-05-14 15:15:00,2017-05-14 13:15:00,Adelaide Arena at Jiangwan Stadium,Gold Coast,Port Adelaide,38,110,4,14,16,14,Port Adelaide,0,0
127,2017,8,Round 8,2017-05-14 16:40:00,2017-05-14 16:40:00,Docklands,North Melbourne,Sydney,78,120,11,12,18,12,Sydney,0,0
128,2017,9,Round 9,2017-05-19 19:50:00,2017-05-19 19:50:00,GMHBA Stadium,Geelong,Western Bulldogs,104,81,16,8,12,9,Geelong,0,0
129,2017,9,Round 9,2017-05-20 13:45:00,2017-05-20 13:45:00,Docklands,St Kilda,Sydney,68,118,10,8,18,10,Sydney,0,0
130,2017,9,Round 9,2017-05-20 16:35:00,2017-05-20 16:35:00,Sydney Showground,Greater Western Sydney,Richmond,78,75,11,12,10,15,Greater Western Sydney,0,0
131,2017,9,Round 9,2017-05-20 19:25:00,2017-05-20 19:25:00,Gabba,Brisbane Lions,Adelaide,60,140,7,18,21,14,Adelaide,0,0
132,2017,9,Round 9,2017-05-20 19:25:00,2017-05-20 19:25:00,M.C.G.,Collingwood,Hawthorn,90,72,13,12,11,6,Collingwood,0,0
133,2017,9,Round 9,2017-05-21 13:10:00,2017-05-21 13:10:00,Docklands,Essendon,West Coast,125,64,19,11,8,16,Essendon,0,0
134,2017,9,Round 9,2017-05-21 15:20:00,2017-05-21 15:20:00,M.C.G.,Melbourne,North Melbourne,90,104,13,12,15,14,North Melbourne,0,0
135,2017,9,Round 9,2017-05-21 16:40:00,2017-05-21 14:40:00,Subiaco,Fremantle,Carlton,86,51,13,8,7,9,Fremantle,0,0
136,2017,10,Round 10,2017-05-25 19:20:00,2017-05-25 19:20:00,GMHBA Stadium,Geelong,Port Adelaide,81,79,11,15,11,13,Geelong,0,0
137,2017,10,Round 10,2017-05-26 19:50:00,2017-05-26 19:50:00,S.C.G.,Sydney,Hawthorn,75,81,11,9,12,9,Hawthorn,0,0
138,2017,10,Round 10,2017-05-27 13:45:00,2017-05-27 13:45:00,Docklands,Western Bulldogs,St Kilda,90,50,13,12,7,8,Western Bulldogs,0,0
150,2017,10,Round 10,2017-05-27 16:35:00,2017-05-27 16:05:00,Traeger Park,Melbourne,Gold Coast,122,87,18,14,13,9,Melbourne,0,0
151,2017,10,Round 10,2017-05-27 19:25:00,2017-05-27 19:25:00,M.C.G.,Richmond,Essendon,81,66,11,15,10,6,Richmond,0,0
152,2017,10,Round 10,2017-05-27 19:40:00,2017-05-27 19:10:00,Adelaide Oval,Adelaide,Fremantle,143,43,20,23,6,7,Adelaide,0,0
153,2017,10,Round 10,2017-05-28 13:10:00,2017-05-28 13:10:00,M.C.G.,Collingwood,Brisbane Lions,129,84,18,21,13,6,Collingwood,0,0
154,2017,10,Round 10,2017-05-28 15:20:00,2017-05-28 15:20:00,Docklands,Carlton,North Melbourne,96,113,15,6,17,11,North Melbourne,0,0
155,2017,10,Round 10,2017-05-28 16:40:00,2017-05-28 14:40:00,Subiaco,West Coast,Greater Western Sydney,90,98,14,6,14,14,Greater Western Sydney,0,0
156,2017,11,Round 11,2017-06-01 19:50:00,2017-06-01 19:20:00,Adelaide Oval,Port Adelaide,Hawthorn,98,47,13,20,7,5,Port Adelaide,0,0
157,2017,11,Round 11,2017-06-02 19:50:00,2017-06-02 19:50:00,GMHBA Stadium,Geelong,Adelaide,96,74,13,18,10,14,Geelong,0,0
158,2017,11,Round 11,2017-06-03 13:45:00,2017-06-03 13:45:00,Carrara,Gold Coast,West Coast,80,77,11,14,11,11,Gold Coast,0,0
162,2017,11,Round 11,2017-06-03 16:35:00,2017-06-03 16:35:00,Sydney Showground,Greater Western Sydney,Essendon,117,101,18,9,15,11,Greater Western Sydney,0,0
163,2017,11,Round 11,2017-06-03 19:25:00,2017-06-03 19:25:00,Docklands,North Melbourne,Richmond,66,101,9,12,14,17,Richmond,0,0
164,2017,11,Round 11,2017-06-04 16:40:00,2017-06-04 14:40:00,Subiaco,Fremantle,Collingwood,85,105,12,13,15,15,Collingwood,0,0
165,2017,12,Round 12,2017-06-08 19:20:00,2017-06-08 19:20:00,S.C.G.,Sydney,Western Bulldogs,88,42,12,16,6,6,Sydney,0,0
166,2017,12,Round 12,2017-06-09 19:50:00,2017-06-09 19:20:00,Adelaide Oval,Adelaide,St Kilda,111,54,16,15,7,12,Adelaide,0,0
167,2017,12,Round 12,2017-06-10 13:45:00,2017-06-10 13:45:00,M.C.G.,Hawthorn,Gold Coast,79,95,12,7,13,17,Gold Coast,0,0
168,2017,12,Round 12,2017-06-10 16:35:00,2017-06-10 16:35:00,Gabba,Brisbane Lions,Fremantle,121,64,18,13,9,10,Brisbane Lions,0,0
169,2017,12,Round 12,2017-06-10 19:25:00,2017-06-10 19:25:00,Docklands,Essendon,Port Adelaide,131,61,19,17,8,13,Essendon,0,0
170,2017,12,Round 12,2017-06-11 15:20:00,2017-06-11 15:20:00,Docklands,Carlton,Greater Western Sydney,71,70,10,11,9,16,Carlton,0,0
171,2017,12,Round 12,2017-06-12 15:20:00,2017-06-12 15:20:00,M.C.G.,Melbourne,Collingwood,104,100,15,14,15,10,Melbourne,0,0
172,2017,13,Round 13,2017-06-15 20:10:00,2017-06-15 18:10:00,Subiaco,West Coast,Geelong,83,70,11,17,10,10,West Coast,0,0
173,2017,13,Round 13,2017-06-16 19:50:00,2017-06-16 19:50:00,Docklands,North Melbourne,St Kilda,72,89,10,12,12,17,St Kilda,0,0
174,2017,13,Round 13,2017-06-17 13:45:00,2017-06-17 13:45:00,M.C.G.,Richmond,Sydney,71,80,10,11,12,8,Sydney,0,0
175,2017,13,Round 13,2017-06-17 16:35:00,2017-06-17 16:05:00,Adelaide Oval,Port Adelaide,Brisbane Lions,121,81,18,13,12,9,Port Adelaide,0,0
176,2017,13,Round 13,2017-06-17 19:25:00,2017-06-17 19:25:00,Carrara,Gold Coast,Carlton,73,83,11,7,12,11,Carlton,0,0
177,2017,13,Round 13,2017-06-18 15:20:00,2017-06-18 15:20:00,Docklands,Western Bulldogs,Melbourne,56,113,8,8,17,11,Melbourne,0,0
178,2017,14,Round 14,2017-06-22 19:50:00,2017-06-22 19:20:00,Adelaide Oval,Adelaide,Hawthorn,82,96,12,10,14,12,Hawthorn,0,0
193,2017,14,Round 14,2017-06-23 19:50:00,2017-06-23 19:50:00,S.C.G.,Sydney,Essendon,86,85,11,20,12,13,Sydney,0,0
194,2017,14,Round 14,2017-06-24 13:45:00,2017-06-24 13:45:00,M.C.G.,Collingwood,Port Adelaide,62,93,9,8,13,15,Port Adelaide,0,0
195,2017,14,Round 14,2017-06-24 16:35:00,2017-06-24 16:35:00,Gabba,Brisbane Lions,Greater Western Sydney,86,146,12,14,22,14,Greater Western Sydney,0,0
196,2017,14,Round 14,2017-06-24 19:25:00,2017-06-24 19:25:00,Docklands,Western Bulldogs,North Melbourne,107,106,15,17,16,10,Western Bulldogs,0,0
197,2017,14,Round 14,2017-06-24 19:40:00,2017-06-24 17:40:00,Subiaco,West Coast,Melbourne,96,99,14,12,15,9,Melbourne,0,0
198,2017,14,Round 14,2017-06-25 13:10:00,2017-06-25 13:10:00,GMHBA Stadium,Geelong,Fremantle,74,72,10,14,11,6,Geelong,0,0
207,2017,14,Round 14,2017-06-25 15:20:00,2017-06-25 15:20:00,M.C.G.,Richmond,Carlton,84,58,11,18,8,10,Richmond,0,0
208,2017,14,Round 14,2017-06-25 16:40:00,2017-06-25 16:40:00,Docklands,St Kilda,Gold Coast,103,72,14,19,10,12,St Kilda,0,0
209,2017,15,Round 15,2017-06-30 19:50:00,2017-06-30 19:50:00,M.C.G.,Melbourne,Sydney,50,85,7,8,11,19,Sydney,0,0
210,2017,15,Round 15,2017-07-01 13:45:00,2017-07-01 13:45:00,Docklands,Western Bulldogs,West Coast,80,87,11,14,12,15,West Coast,0,0
211,2017,15,Round 15,2017-07-01 14:10:00,2017-07-01 14:10:00,M.C.G.,Carlton,Adelaide,77,89,12,5,13,11,Adelaide,0,0
212,2017,15,Round 15,2017-07-01 16:35:00,2017-07-01 16:35:00,Carrara,Gold Coast,North Melbourne,118,99,18,10,14,15,Gold Coast,0,0
213,2017,15,Round 15,2017-07-01 19:25:00,2017-07-01 19:25:00,Sydney Showground,Greater Western Sydney,Geelong,68,68,10,8,10,8,,0,0
214,2017,15,Round 15,2017-07-01 19:40:00,2017-07-01 19:10:00,Adelaide Oval,Port Adelaide,Richmond,63,76,8,15,11,10,Richmond,0,0
215,2017,15,Round 15,2017-07-02 13:10:00,2017-07-02 13:10:00,Docklands,Essendon,Brisbane Lions,82,90,11,16,13,12,Brisbane Lions,0,0
216,2017,15,Round 15,2017-07-02 15:20:00,2017-07-02 15:20:00,M.C.G.,Hawthorn,Collingwood,118,94,18,10,14,10,Hawthorn,0,0
217,2017,15,Round 15,2017-07-02 16:40:00,2017-07-02 14:40:00,Subiaco,Fremantle,St Kilda,80,89,12,8,12,17,St Kilda,0,0
218,2017,16,Round 16,2017-07-07 19:50:00,2017-07-07 19:20:00,Adelaide Oval,Adelaide,Western Bulldogs,104,45,16,8,5,15,Adelaide,0,0
229,2017,16,Round 16,2017-07-08 13:45:00,2017-07-08 13:45:00,University of Tasmania Stadium,Hawthorn,Greater Western Sydney,97,97,14,13,15,7,,0,0
230,2017,16,Round 16,2017-07-08 14:10:00,2017-07-08 14:10:00,M.C.G.,Collingwood,Essendon,80,117,12,8,18,9,Essendon,0,0
231,2017,16,Round 16,2017-07-08 16:35:00,2017-07-08 16:35:00,S.C.G.,Sydney,Gold Coast,118,51,17,16,7,9,Sydney,0,0
232,2017,16,Round 16,2017-07-08 19:25:00,2017-07-08 19:25:00,Gabba,Brisbane Lions,Geelong,78,163,11,12,25,13,Geelong,0,0
233,2017,16,Round 16,2017-07-08 19:25:00,2017-07-08 19:25:00,Docklands,St Kilda,Richmond,138,71,21,12,10,11,St Kilda,0,0
234,2017,16,Round 16,2017-07-09 13:10:00,2017-07-09 13:10:00,Docklands,North Melbourne,Fremantle,82,86,12,10,13,8,Fremantle,0,0
235,2017,16,Round 16,2017-07-09 15:20:00,2017-07-09 15:20:00,M.C.G.,Carlton,Melbourne,82,90,12,10,14,6,Melbourne,0,0
